"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30"
2.90714285714286,2.98869047619048,-0.39421768707483,1.89568452380952,-8.48190651260504,-5.40678571428571,-10.4762276785714,-14.4251700680272,6.85416666666667,4.33333333333333,6.58078231292517,5.91715766951942,7.45665178571429,6.98196428571429,3.35041454081633,6.21006944444444,8.28664021164021,8.64326923076923,12.8423735119048,13.107913961039,19.0951388888889,3.71824633699634,8.24051339285714,7.9513244047619,12.0037267080745,-4.52087912087912,-2.08589285714286,-5.6122619047619,-8.91144957983193,-2.4577380952381,-8.91174603174603
0.233928571428572,0.405654761904762,-1.85093537414966,2.43869047619048,-9.80739989177489,-5.70684523809524,-10.2022321428571,-13.0982993197279,7.00625,5.59791666666667,7.47049319727891,7.92577353522054,9.78227678571429,10.5832142857143,4.88794642857143,7.43611111111111,9.09794973544973,10.1705128205128,14.7833333333333,14.7175324675325,19.9909722222222,4.25860805860806,8.81651785714286,9.04404761904762,12.3772903726708,-5.60989010989011,-0.928214285714286,-6.28071428571429,-9.22237394957983,-3.99285714285714,-8.6825248015873
-0.0232142857142841,-0.297023809523809,-3.96517857142857,3.29129464285714,-11.4952786796537,-7.51285714285714,-10.8306361607143,-13.4293934240363,6.7,3.06822916666667,8.20867346938775,4.87267116524029,11.2083928571429,11.1164285714286,-0.894143282312925,3.76274801587302,8.12268518518519,9.32055860805861,17.2646205357143,15.7443587662338,20.6194444444444,4.58816391941392,9.49118303571429,8.81578869047619,11.4265527950311,-5.3407967032967,-2.66803571428571,-6.14,-9.43077731092437,-5.18333333333333,-8.5297123015873
-0.926785714285714,-0.00208333333333355,-3.51849489795918,2.11488095238095,-4.61511093073593,6.42916666666667,-9.13989955357143,-11.5194444444444,2.70833333333333,1.12604166666667,4.8015306122449,1.42722185648453,9.45763392857143,22.1651785714286,-0.425053146258503,1.85500992063492,5.51851851851852,7.06680402930403,15.4258556547619,14.5572646103896,20.5104166666667,4.18010531135531,8.54732142857143,22.9809523809524,12.3328416149068,-4.57980769230769,-2.855,-5.11357142857143,-7.46607142857143,-3.13809523809524,-9.09965773809524
1.79821428571428,1.8264880952381,-2.29247448979592,0.831324404761905,-9.9078125,-1.57369047619048,-5.05407366071429,-10.334693877551,6.27291666666667,5.03958333333333,6.85127551020408,5.23822416063199,9.44888392857143,9.35488095238095,2.01156462585034,3.81542658730159,5.3781746031746,8.14395604395604,14.6160342261905,15.0898133116883,20.6625,4.77470238095238,7.05167410714286,8.41828869047619,13.1131793478261,-5.17541208791209,-2.09964285714286,-5.34730158730159,-9.0140756302521,-4.13869047619048,-8.71678571428571
0.430357142857141,1.21071428571429,-2.68261054421769,1.5953869047619,-8.02384453781513,-4.86964285714286,-9.36205357142857,4.00876984126984,6.72083333333333,4.26770833333333,8.7609693877551,4.45153884134299,11.9848214285714,10.8848214285714,1.05636692176871,4.18373015873016,5.14060846560847,6.79317765567766,16.0189360119048,16.8316964285714,21.8597222222222,4.9492673992674,7.31529017857143,8.10688988095238,13.7078416149068,-6.91675824175824,-2.57410714285714,-4.44277777777778,-10.1093487394958,-3.35238095238095,-10.1982291666667
-0.101785714285715,1.89315476190476,-0.768792517006803,2.7844494047619,-7.63786525974026,-1.19125,-5.10597098214286,-9.5062925170068,8.675,5.5328125,10.0840136054422,5.33883311389072,13.5670535714286,11.3892857142857,3.32795493197279,4.26016865079365,4.99775132275132,17.3096611721612,17.465625,17.8049512987013,21.7534722222222,4.68404304029304,7.3140625,8.12422619047619,13.8292119565217,-9.49491758241758,-0.594642857142857,-5.17063492063492,-11.3442226890756,-0.732142857142857,-11.1673263888889
-1.86964285714286,0.514880952380953,-3.50807823129252,-0.093080357142857,-15.951299894958,-6.57154761904762,-10.8884486607143,-13.4665249433107,9.65416666666667,4.1453125,12.7481292517007,4.41049210006583,14.9151785714286,13.16875,1.91328656462585,1.71210317460317,3.61170634920635,7.8654304029304,19.2643973214286,19.1435470779221,22.0215277777778,1.76771978021978,6.28995535714286,9.52571428571428,11.9193322981366,-7.59986263736264,-2.81589285714286,-9.94746031746032,-12.1661764705882,-7.72261904761905,-12.8608382936508
-5.41428571428572,-2.82827380952381,-5.99196428571429,-2.36309523809524,-12.9870141806723,-8.08130952380952,-11.9524553571429,-17.2308390022676,3.75625,1.07008928571429,7.48384353741497,0.0682850559578669,12.1544196428571,6.54714285714286,-1.4828018707483,-0.102876984126984,3.05085978835979,3.9834706959707,17.8514880952381,15.7830762987013,21.3027777777778,2.81197344322344,6.73895089285714,7.56071428571429,11.4449145962733,-3.8771978021978,-7.45732142857143,-9.37952380952381,-10.8355042016807,-9.80178571428571,-11.988869047619
-3.5375,0.966071428571429,-2.05578231292517,-0.099107142857143,-8.31441701680672,-2.07797619047619,-7.43962053571429,-16.6276360544218,2.77083333333333,1.47083333333333,6.25510204081633,2.81597267939434,9.51084821428571,6.86696428571429,1.23384353741497,2.82103174603175,4.97328042328042,6.03374542124542,14.2091145833333,14.378612012987,21.4708333333333,5.49180402930403,7.07488839285714,7.39354166666667,13.6020380434783,-2.89120879120879,-4.41589285714286,-4.56972222222222,-6.27626050420168,-2.50357142857143,-10.132435515873
-0.760714285714285,0.419047619047619,-1.64098639455782,2.51830357142857,-9.4531906512605,1.24345238095238,-2.66785714285714,-13.7461734693878,12.4479166666667,4.98072916666667,13.2199829931973,6.44508722843976,12.9255803571429,13.6051785714286,11.6105442176871,4.67862103174603,6.65304232804233,12.9490384615385,18.036681547619,17.7633116883117,22.1881944444444,5.91336996336996,8.22633928571429,14.16375,14.4110636645963,-5.55480769230769,-0.228928571428572,-5.62150793650794,-8.80997899159664,-2.29702380952381,-10.7006001984127
0.871428571428573,2.59434523809524,-1.8484693877551,2.84985119047619,-15.0318058473389,-6.74940476190476,-9.12036830357143,-16.0518990929705,7.27916666666667,3.54241071428571,12.3562074829932,3.70290487162607,16.1280357142857,13.0335714285714,1.40592049319728,5.59077380952381,7.76626984126984,10.135989010989,20.5571428571429,20.2025974025974,23.5027777777778,4.95558608058608,9.63683035714286,10.7135119047619,13.4849184782609,-5.37074175824176,-2.53517857142857,-4.70071428571429,-11.602731092437,-2.38809523809524,-10.3189384920635
-2.57678571428571,0.860714285714286,-1.72261904761905,3.80543154761905,-13.0685661764706,-5.26113095238095,-12.4088169642857,-20.5227607709751,8.6,5.24583333333333,10.0666666666667,5.34847761685319,14.1404910714286,11.1921428571429,4.56895195578231,7.53670634920635,6.8042328042328,8.4566391941392,19.7837053571429,17.7354301948052,23.6513888888889,4.61513278388278,8.84319196428571,8.17666666666667,13.111626552795,-5.45521978021978,0.354107142857143,-2.48519841269841,-9.98392857142857,2.12619047619048,-8.7613244047619
-1.39285714285714,-1.91488095238095,-2.64179421768708,4.9671130952381,-14.6008403361345,-7.28011904761905,-13.0061383928571,-21.6828514739229,9.06041666666667,6.24375,10.6078231292517,7.03683755760369,13.8746875,10.4701785714286,5.06949404761905,7.44464285714286,8.52533333333333,9.80238095238095,19.7309523809524,18.1549107142857,23.3202380952381,6.54995421245421,10.10234375,12.6503720238095,13.4258152173913,-3.0793956043956,0.744464285714286,-1.15575396825397,-5.8860294117647,1.99345238095238,-3.57962301587302
-4.46428571428572,-4.40416666666667,-6.72903911564626,4.61688988095238,-20.3324317226891,-11.0529761904762,-16.2048549107143,-23.2516439909297,12.5895833333333,8.4765625,14.2677721088435,9.16036866359447,15.6820535714286,15.9571428571429,-0.289551445578231,3.51964285714286,7.84563492063492,14.8435897435897,22.3730654761905,21.5267451298701,23.7638888888889,7.51050824175824,12.9118303571429,16.5688988095238,13.8859277950311,-1.65027472527472,-1.97696428571429,-1.91768253968254,-5.29306722689076,-2.71309523809524,-1.91095734126984
-6.74107142857143,-6.37886904761905,-9.27244897959184,-0.829315476190476,-19.3892857142857,-15.4407142857143,-19.1171763392857,-21.3964569160998,4.41041666666667,0.791666666666667,8.31139455782313,2.07481073074391,16.2942410714286,11.4403571428571,-4.24969175170068,-1.51220238095238,2.26375661375661,6.66648351648352,22.5471354166667,21.9801948051948,24.8090277777778,7.92973901098901,10.9901785714286,12.5584523809524,14.6041537267081,-0.696703296703297,-6.75017857142857,-4.77011904761905,-4.38266806722689,-8.35892857142857,-10.1535218253968
-5.07678571428572,-4.45922619047619,-7.83316326530612,-2.87842261904762,-17.0723079004329,-12.9870833333333,-17.5491071428571,-18.1684523809524,2.66666666666667,-1.00989583333333,4.40892857142857,-0.595629320276498,11.1397321428571,5.91928571428571,-4.62382015306122,-3.35575396825397,-0.172486772486773,1.53585164835165,20.1216889880952,19.2114853896104,24.7527777777778,8.04702380952381,7.09453125,9.16997023809524,22.2198632538569,-0.535164835164835,-6.36071428571429,-6.5877380952381,-4.11113445378151,-6.24464285714286,-11.135193452381
-5.91071428571429,-5.38392857142857,-8.9375,-3.74188988095238,-16.7971996753247,-11.9655357142857,-15.1579241071429,-16.6765589569161,3.17916666666667,-0.103125,3.62959183673469,-1.11737162606978,8.95602678571429,3.14964285714286,-3.26606079931973,15.9049437830688,-0.545238095238095,0.279761904761905,15.0002976190476,13.753125,24.6694444444444,6.3150641025641,4.62232142857143,5.5250744047619,16.6094047619048,-4.71483516483516,-7.46767857142857,-7.58551587301587,-8.37226890756303,-6.94761904761905,-10.6803720238095
-6.35892857142857,-4.4327380952381,-7.91704931972789,-3.32559523809524,-14.9088760504202,-10.5877976190476,-14.1815848214286,-17.4187925170068,2.40416666666667,-1.16770833333333,3.67049319727891,-1.31896807109941,8.56558035714286,2.46035714285714,-3.56415816326531,12.9665674603175,-0.77308201058201,-0.23228021978022,12.8229538690476,10.9387581168831,24.0513888888889,2.52186355311355,3.96986607142857,3.28165178571429,15.9450792460912,-6.51744505494506,-6.61839285714286,-5.47912698412698,-9.90514705882353,-3.7327380952381,-8.48847222222222
-1.71636363636364,-1.63184523809524,-5.00739795918367,-0.286235119047619,-16.2705094537815,-8.23803571428572,-13.3541852678571,-17.8241780045351,3.45208333333333,0.192857142857143,3.49948979591837,1.27987162606978,8.45272321428572,3.52303571428571,-0.334130527210884,0.969494047619048,1.87136243386243,1.56625457875458,11.9582217261905,8.32621753246753,23.5125,4.83592032967033,5.63024553571429,4.71160714285714,15.8710597826087,-4.4093956043956,-3.92803571428571,-3.37952380952381,-7.95010504201681,-1.73392857142857,-6.8340625
-5.51454545454545,-4.38541666666667,-6.41845238095238,1.86495535714286,-15.9979707792208,-11.1824404761905,-14.5931361607143,-16.1224489795918,6.00208333333333,2.584375,6.94659863945578,2.33404377880184,12.823125,6.49910714285714,0.416315901360544,0.795287698412698,2.56415343915344,3.14290293040293,17.0081473214286,11.7282061688312,22.9756944444444,5.87090201465201,6.69229910714286,6.79796130952381,16.1099767080745,-4.38301282051282,-3.53410714285714,-1.94079365079365,-6.57689075630252,-1.65,-5.81382936507937
-3.475,-3.37619047619048,-6.88533163265306,-0.496875,-13.9065205627706,-11.058630952381,-13.9469308035714,-13.4367346938776,5.88958333333333,4.05625,7.18724489795918,2.67048222514812,13.1316517857143,5.95553571428571,-1.46455745341615,-0.996031746031746,2.26891534391534,2.73699633699634,18.667931547619,13.8671266233766,23.1923611111111,6.67225274725275,6.36618303571429,7.23150297619048,15.9481754658385,-3.03026556776557,-4.97821428571429,-2.94821428571429,-4.17468487394958,0.258333333333333,-6.62539186507937
-4.62321428571429,-3.66309523809524,-7.14396258503401,-1.57686011904762,-14.628125,-6.32291666666667,-9.79196428571429,-12.7179138321995,6.25416666666667,3.47946428571429,8.12772108843537,3.72193980414747,13.1845089285714,7.14089285714286,-1.9162849378882,-1.71989087301587,1.61378571428571,2.86240842490842,18.2190848214286,15.027637987013,23.810119047619,6.43885073260073,6.5203125,6.68392857142857,15.7264751552795,-1.23475274725275,-6.13642857142857,-5.41146825396825,-4.6640756302521,-3.66011904761905,-7.53517857142857
-3.85714285714286,-3.03958333333333,-6.94047619047619,-1.33400297619048,-16.0592174369748,-7.41005952380952,-9.72957589285714,-11.9421201814059,5.03541666666667,2.93854166666667,7.50833333333333,2.30508558262015,14.1201785714286,6.37,-2.35834396258503,-0.118998015873016,2.84900793650794,2.62847985347985,18.59765625,14.4434659090909,23.8347222222222,6.35228937728938,7.15524553571429,5.04203869047619,16.3829580745342,-1.39876373626374,-7.37357142857143,-5.31115079365079,-3.96680672268908,-7.25892857142857,-6.44034226190476
-2.06964285714286,-1.55625,-6.12406462585034,-0.513467261904762,-13.72454004329,-6.73559523809524,-9.45055803571429,-7.91635487528345,3.5375,1.6,3.98503401360544,1.2189763001975,9.90705357142857,4.60696428571429,-1.81363732993197,0.0849206349206349,2.89457671957672,2.5849358974359,16.998400297619,11.603125,24.3916666666667,6.23150183150183,6.725,4.21447916666667,16.6362383540373,-2.87046703296703,-6.10571428571429,-7.2543253968254,-4.96260504201681,-5.68511904761905,-6.09897321428571
1.30178571428571,1.54285714285714,-2.84187925170068,-1.0015625,-10.9810267857143,-3.75125,-5.11138392857143,-6.02471655328798,5.1625,3.16517857142857,3.98681972789116,2.63251728110599,9.09933035714286,3.6975,0.47593537414966,0.926686507936508,1.75821428571429,1.57330586080586,13.5373511904762,8.9481737012987,25.0363095238095,3.34789377289377,4.77053571428571,2.66247023809524,13.4349572981366,-5.60480769230769,-2.86607142857143,-7.10083333333333,-9.06943277310924,-4.06488095238095,-6.60828869047619
1.51071428571429,2.0827380952381,-1.56517857142857,-1.63087797619048,-9.40765692640693,-0.164642857142857,-1.51902901785714,-4.09742063492063,7.00208333333333,2.74583333333333,7.1640306122449,2.06240125082291,11.2994642857143,4.73446428571429,0.0530803571428571,-0.585664682539683,0.611044973544974,1.26927655677656,14.1346354166667,10.7879464285714,24.9215277777778,3.32153880070547,4.46540178571429,3.8175,13.0438276397516,-3.78791208791209,-3.41892857142857,-5.51063492063492,-8.14894957983193,-4.84702380952381,-5.76020337301587
0.951785714285714,-0.198214285714286,-2.47865646258503,0.388690476190476,-9.59621212121212,-0.928690476190476,-1.56467633928571,-5.24773242630386,5.91041666666667,3.08854166666667,9.35858843537415,3.03380513495721,13.9354910714286,6.74214285714286,-0.225,1.99355158730159,3.14186507936508,21.9778846153846,17.3090401785714,11.6239853896104,25.8506944444444,4.31597985347985,6.42834821428571,6.10842261904762,14.4324534161491,-2.67541208791209,-3.11267857142857,-3.41277777777778,-6.0640756302521,-2.20238095238095,-4.96275793650794
1.54464285714286,1.08690476190476,-2.10552721088435,2.60401785714286,-7.11278409090909,-1.7552380952381,-3.63482142857143,-4.81009070294785,5.85416666666667,3.79322916666667,7.41479591836735,4.03203587886768,15.3987946428571,7.34928571428571,0.714916110675039,2.47996031746032,4.59543650793651,3.08205128205128,20.5621651785714,15.171875,25.7444444444444,4.9727793040293,7.37287946428571,6.16309523809524,14.5693322981366,-2.08887362637363,-1.52803571428571,-1.68575396825397,-6.26260504201681,0.68452380952381,-3.73240079365079
3.60357142857143,2.23392857142857,-0.199957482993197,1.50364583333333,-4.5326433982684,-0.571011904761905,15.4806919642857,-3.16147959183673,6.21041666666667,4.24739583333333,6.87925170068027,3.2547646477946,11.4870089285714,5.44982142857143,2.17481930272109,3.10252976190476,3.74497619047619,3.49532967032967,16.087462797619,11.7209821428571,25.0173611111111,6.01055402930403,7.35055803571429,6.79808035714286,14.4042507763975,-0.308379120879121,0.65375,-0.805833333333333,-5.02226890756303,2.02678571428571,-2.32384424603175
4.00178571428571,4.36755952380952,1.81215986394558,3.26815476190476,-3.7833198051948,0.874761904761905,-1.05636160714286,-3.25850340136054,4.46458333333333,3.103125,7.04940476190476,2.04823074391047,10.2812946428571,6.0475,3.55921556122449,4.80128968253968,5.87519841269841,4.59569597069597,14.0428571428571,11.0609983766234,23.5180555555556,6.58388278388278,8.80212053571429,6.12080357142857,14.364576863354,10.2307692307692,1.87053571428571,-1.0552380952381,-3.42941176470588,1.78571428571429,-2.31775297619048
5.10714285714285,5.575,3.65038265306122,21.3968005952381,-2.38785173160173,3.4822619047619,1.80083705357143,0.672108843537415,5.94791666666667,3.95416666666667,5.72482993197279,3.10787524687294,8.15174107142857,4.39214285714286,4.83421556122449,5.29791666666667,6.8853835978836,4.18946886446886,10.6841145833333,9.22824675324675,23.1569444444444,5.64826007326007,8.50803571428571,4.60915178571429,14.0198175465839,-0.403983516483516,2.40089285714286,-0.299047619047619,-5.56670168067227,2.89821428571429,-3.76540178571429
