1102.843172,1023.221822,1024.860591,1090.419974,1392.178032,1291.552239,1556.114298,1786.417079,157.7601814,260.3234868,0,318.3307616,466.3494292,483.2308454,752.0309376,791.1660208,570.5370211,764.5059245,1048.688951,1462.347305,1505.16871,1309.668419,1542.822391,1405.731525,1832.496676,2797.749956,1173.712211,1676.943045,1862.269258,1566.070655,3242.978488
897.8402657,834.9085038,769.5800601,803.513741,1123.587024,1234.199216,1512.041179,1741.499353,394.0140062,134.6334467,318.3307616,0,639.6723677,380.8246322,543.4655093,480.5693634,314.6554002,582.0421759,1020.352243,1342.670581,1457.452012,1040.947055,1258.801831,1194.103205,1613.826466,2508.902715,856.3382534,1358.806007,1544.273679,1253.501373,2927.33234
1527.525353,1456.577505,1409.219446,1432.783344,1759.767736,1757.892283,2021.561384,2251.525437,602.9364733,669.3621086,466.3494292,639.6723677,0,444.4173443,1170.590639,1088.197895,685.9061943,692.4699626,695.026389,1183.460073,1138.160236,1304.476491,1560.382923,1274.418447,1685.92802,2787.145848,1362.614603,1858.693854,2034.599837,1828.015452,3462.65756
1242.833485,1191.059346,1077.169394,1060.762797,1396.951391,1615.020885,1892.829858,2122.323718,632.8400365,491.5204189,483.2308454,380.8246322,444.4173443,0,900.8866011,704.7710745,255.025805,291.8924837,639.5706949,990.3244411,1079.066392,886.9809087,1137.707626,930.6558837,1357.193073,2383.07271,923.3458416,1415.450041,1590.466346,1401.786481,3020.403219
356.9374695,291.8483724,299.679705,434.241203,665.9443564,782.2785566,1057.182078,1275.849369,707.2286346,504.6692897,752.0309376,543.4655093,1170.590639,900.8866011,0,391.4463145,722.9374795,1010.561166,1528.583394,1767.266673,1940.107707,1234.95673,1375.441494,1502.155685,1878.849826,2536.203101,804.9091712,1211.180236,1389.275148,981.1466013,2633.239806
620.2232134,606.324683,404.4449293,356.1401406,692.7658909,1163.845614,1433.209598,1644.195201,825.2573137,543.1183038,791.1660208,480.5693634,1088.197895,704.7710745,391.4463145,0,463.2057819,709.9503554,1267.06823,1427.100183,1638.064206,844.0290488,988.1778915,1123.600758,1489.92047,2177.958863,445.2205197,915.6882713,1101.498696,774.9053048,2452.968824
1041.318419,1002.032587,853.9041145,818.1699636,1154.951627,1483.005097,1761.985995,1986.97946,686.7248473,449.2518051,570.5370211,314.6554002,685.9061943,255.025805,722.9374795,463.2057819,0,291.8470463,815.7325615,1059.211095,1217.188602,740.4985117,972.5677658,879.8301407,1299.210369,2227.64077,677.0800815,1176.681584,1355.680531,1147.786092,2778.068422
1316.040875,1283.578049,1113.48309,1048.91016,1380.141562,1774.794306,2053.73691,2278.424963,906.1201813,713.3652756,764.5059245,582.0421759,692.4699626,291.8924837,1010.561166,709.9503554,291.8470463,0,563.7577262,768.1126812,933.751739,612.0521507,867.9907009,641.5946975,1068.489904,2101.00306,774.5757213,1227.93274,1390.81698,1277.955843,2827.463956
1856.641237,1814.034654,1666.783802,1611.540691,1943.750447,2254.535908,2532.164056,2761.814746,1206.258207,1125.717572,1048.688951,1020.352243,695.026389,639.5706949,1528.583394,1267.06823,815.7325615,563.7577262,0,512.3947374,456.7923731,978.6915248,1216.600616,770.7060634,1110.95214,2307.62314,1312.354225,1715.542632,1857.431437,1816.687723,3275.673301
2047.263134,2027.088042,1825.762449,1722.777412,2026.52841,2540.07037,2818.553565,3041.370791,1617.440489,1469.0862,1462.347305,1342.670581,1183.460073,990.3244411,1767.266673,1427.100183,1059.211095,768.1126812,512.3947374,0,344.1943218,808.4679899,973.6153786,466.6518248,653.1976509,1874.909633,1301.854027,1575.828739,1677.292591,1768.37476,3020.805902
2249.544618,2216.891202,2042.487788,1961.194217,2280.502812,2688.117077,2966.936975,3194.989792,1662.818972,1570.227477,1505.16871,1457.452012,1138.160236,1079.066392,1940.107707,1638.064206,1217.188602,933.751739,456.7923731,344.1943218,0,1127.463493,1310.825199,803.6840091,975.4306937,2192.503996,1583.357013,1899.235392,2009.716796,2068.587727,3364.517807
1419.309217,1429.155172,1180.441179,1034.649549,1290.398405,2004.204721,2268.639918,2471.869045,1426.106745,1170.881187,1309.668419,1040.947055,1304.476491,886.9809087,1234.95673,844.0290488,740.4985117,612.0521507,978.6915248,808.4679899,1127.463493,0,257.3318106,360.867965,649.9442932,1497.086393,544.7190949,771.8162549,891.0271223,966.8875516,2297.130293
1505.931261,1531.284784,1267.979304,1102.438743,1304.904963,2117.791121,2370.927431,2562.017778,1650.334018,1383.709919,1542.822391,1258.801831,1560.382923,1137.707626,1375.441494,988.1778915,972.5677658,867.9907009,1216.600616,973.6153786,1310.825199,257.3318106,0,507.4997944,617.6315675,1255.08421,598.0815886,629.7754517,706.8509902,897.4160641,2069.38744
1729.626869,1727.502462,1494.787357,1364.225703,1639.078057,2283.709297,2555.786451,2767.786644,1544.541388,1328.724172,1405.731525,1194.103205,1274.418447,930.6558837,1502.155685,1123.600758,879.8301407,641.5946975,770.7060634,466.6518248,803.6840091,360.867965,507.4997944,0,426.8964787,1545.754592,894.6523048,1113.53441,1210.74537,1327.151993,2566.489124
2068.30649,2079.097781,1829.101497,1678.368611,1911.117377,2652.687704,2918.287955,3121.766317,1970.373065,1748.348884,1832.496676,1613.826466,1685.92802,1357.193073,1878.849826,1489.92047,1299.210369,1068.489904,1110.95214,653.1976509,975.4306937,649.9442932,617.6315675,426.8964787,0,1221.803388,1177.161959,1228.937807,1265.543253,1514.396859,2465.214056
2559.149108,2613.907141,2346.643463,2165.286139,2219.858499,3188.810467,3403.139634,3553.894855,2902.198605,2629.878311,2797.749956,2508.902715,2787.145848,2383.07271,2536.203101,2177.958863,2227.64077,2101.00306,2307.62314,1874.909633,2192.503996,1497.086393,1255.08421,1545.754592,1221.803388,0,1735.819665,1377.828071,1243.888548,1705.607642,1599.767288
907.8513338,934.941216,670.0746222,505.6902833,745.9394471,1522.688037,1773.236602,1964.132259,1237.976381,952.106277,1173.712211,856.3382534,1362.614603,923.3458416,804.9091712,445.2205197,677.0800815,774.5757213,1312.354225,1301.854027,1583.357013,544.7190949,598.0815886,894.6523048,1177.161959,1735.819665,0,505.5619902,689.48679,505.0742019,2101.202392
1184.730139,1245.072127,983.2705343,803.4940448,848.6172198,1812.437856,2025.826314,2182.039676,1733.600044,1447.774308,1676.943045,1358.806007,1858.693854,1415.450041,1211.180236,915.6882713,1176.681584,1227.93274,1715.542632,1575.828739,1899.235392,771.8162549,629.7754517,1113.53441,1228.937807,1377.828071,505.5619902,0,186.2153813,341.8774042,1605.576181
1340.820261,1406.64448,1150.344309,973.1508372,978.0113514,1962.756887,2165.006847,2310.588933,1919.795195,1633.946564,1862.269258,1544.273679,2034.599837,1590.466346,1389.275148,1101.498696,1355.680531,1390.81698,1857.431437,1677.292591,2009.716796,891.0271223,706.8509902,1210.74537,1265.543253,1243.888548,689.48679,186.2153813,0,464.5633869,1436.69854
884.2018798,955.9701528,712.9473255,547.8894649,514.2807528,1500.371983,1700.472931,1848.456352,1592.948817,1315.757478,1566.070655,1253.501373,1828.015452,1401.786481,981.1466013,774.9053048,1147.786092,1277.955843,1816.687723,1768.37476,2068.587727,966.8875516,897.4160641,1327.151993,1514.396859,1705.607642,505.0742019,341.8774042,464.5633869,0,1680.057958
2433.954667,2525.533547,2340.053735,2204.166077,2010.676723,2932.570603,3028.147148,3076.889898,3272.943929,2995.301617,3242.978488,2927.33234,3462.65756,3020.403219,2633.239806,2452.968824,2778.068422,2827.463956,3275.673301,3020.805902,3364.517807,2297.130293,2069.38744,2566.489124,2465.214056,1599.767288,2101.202392,1605.576181,1436.69854,1680.057958,0
