,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2019-06-14 00:00:00,0.29214791,0.09135798,0.249382104,0.17313234286,0.9668593,0.20990564,0.077754371,0.027456967000000002,0.0051450731,0.6230285,0.353182,0.05260775,0.05267291,0.448793,0.395350029,0.1939462614,0.1479100571,0.29388635,0.533938911,0.032777367099999996,0.121662553,0.12991582,0.35528961,0.21589854,0.16950968586,0.269914504,0.0622105771,0.1241629257,0.11033319,0.0313946547,0.24243949999999997,0.131696811,0.3409526,0.2751421,0.1418017,0.430235641,0.237896144,0.10488169,0.49357459,0.0224350083,0.185142973,0.0417722414,0.2203637,1.8547025000000001,0.15645483,0.01287197871,0.25675760000000003,0.21502731,0.199961638571,0.210328376,0.15715421028999998
2019-06-15 00:00:00,0.292825167,0.09162361,0.244741626,0.17561824857,0.9446143,0.21121157,0.078000144,0.027361385999999998,0.0051493483,0.621267,0.3543153,0.05430251,0.0511994586,0.4535644,0.39957176899999997,0.1953256829,0.1514889757,0.29827564,0.5387586670000001,0.032703758299999997,0.122466059,0.12996121,0.35691605000000004,0.21665721,0.17018368557000002,0.27438700099999996,0.0658475529,0.12802721,0.10988835000000001,0.0314484117,0.243356,0.13259068429,0.3415679,0.28542014,0.1447486831,0.43851242900000004,0.2415709,0.103459566,0.50171246,0.0225074886,0.187168149,0.0417479544,0.22261998,1.8776872,0.15477395,0.01289879786,0.2595442,0.21395196,0.209237944571,0.211945673,0.15754395843
2019-06-16 00:00:00,0.296905187,0.09207113,0.239785586,0.1798912743,0.9224732,0.20942803000000002,0.078573139,0.027648038,0.005140208699999999,0.6201779,0.3584897,0.05619008,0.049777457100000005,0.460808,0.4082751,0.1983541614,0.1558150814,0.30462696,0.550313356,0.0327589399,0.124042524,0.13015914,0.36314009999999997,0.21839251,0.17318895757,0.281139099,0.06920876000000001,0.13244923,0.109376,0.0315212497,0.2449774,0.131928219,0.3410977,0.30070957000000004,0.1490928256,0.450692553,0.246828469,0.101331699,0.5115738,0.022822659,0.190766387,0.042169960299999996,0.22535714,1.9076107,0.15063735,0.01277659514,0.2631148,0.21109033,0.22088643000000002,0.21386567,0.15358875986
2019-06-17 00:00:00,0.301468573,0.09240601,0.23473825299999998,0.1832415771,0.9118801,0.20721604,0.0779132,0.028106109,0.005142975399999999,0.6268556,0.3634348,0.05780615,0.0490277171,0.4645226,0.414025346,0.2001620986,0.1585089257,0.30967472,0.55848476,0.0327457004,0.12541675700000002,0.1275524,0.36489750000000004,0.21889303000000002,0.17549841456999998,0.28570453,0.07317744429999999,0.13524792,0.10948480000000001,0.0313736511,0.2457087,0.13097934671,0.3410007,0.3149086,0.15233931809999998,0.457833784,0.251916867,0.10083137,0.51778061,0.022614710299999997,0.193598099,0.042447456099999996,0.22816718,1.9197152,0.14845717,0.012570004289999999,0.26601,0.20728396999999998,0.229593073,0.214451757,0.15059669529
2019-06-18 00:00:00,0.30923460399999997,0.0926375,0.230839376,0.1858598014,0.9051845999999999,0.20540943,0.07753715,0.02839282,0.0051046296000000005,0.6397686,0.3712836,0.05892703,0.0488738914,0.4684205,0.417791704,0.2017154629,0.1613498414,0.31394226000000003,0.56745911,0.032582215899999996,0.12591052,0.12550111,0.36504123,0.22050184,0.17915095757000002,0.289035189,0.0760281143,0.1381069871,0.10881243,0.0310388504,0.24599200000000002,0.12949061671,0.3416798,0.32668723,0.1544475904,0.462855743,0.2549142471,0.101085667,0.52112379,0.0225171011,0.196897516,0.0426807096,0.23187789,1.9470994,0.14853147,0.012423179999999999,0.26773009999999997,0.20286499000000002,0.236958489,0.216090917,0.14949111429
2019-06-19 00:00:00,0.31398913900000003,0.09275701,0.230300527,0.18656615710000002,0.9054669000000001,0.20575494,0.077187773,0.028887869,0.0050849783,0.6473519,0.376228,0.05910365,0.0489842657,0.4693064,0.419925969,0.2018320486,0.1613439856,0.31489797,0.5726724559999999,0.0323641186,0.126659999,0.12491587,0.36650637999999996,0.2212259,0.18052427170000002,0.28984176100000003,0.0781453414,0.1388117457,0.10804916,0.030846742599999998,0.2470633,0.12780630314,0.3431954,0.33443263,0.15430832700000002,0.467542399,0.254884986,0.10060317,0.52305754,0.0224290659,0.197698611,0.0428730131,0.23353027,1.9526007,0.147532,0.01237847428,0.2692955,0.19732576,0.240652531,0.216273641,0.14700201171
2019-06-20 00:00:00,0.316077174,0.09253547,0.230564611,0.18630592710000002,0.9080501,0.20645917,0.07692856399999999,0.029048053,0.0050645446,0.6584242,0.3789161,0.0593225,0.0489575871,0.4671252,0.421078096,0.20118761000000002,0.1599918981,0.31544101,0.575919457,0.0326234754,0.12756211,0.12539825,0.36404863,0.22076932999999999,0.1808040859,0.289570557,0.0776632143,0.1378596429,0.10742751,0.0309463546,0.2493594,0.12593388857,0.3448381,0.33487107,0.1525429531,0.47411074,0.252782996,0.09971191,0.5263331099999999,0.022425428100000002,0.196712814,0.042946864099999996,0.23490076000000001,1.9630778,0.146796,0.012462011287,0.2708868,0.19158756999999998,0.24641257443,0.213534331,0.14416267171
2019-06-21 00:00:00,0.31867899,0.09216207,0.232022224,0.18590942430000001,0.9096613,0.20635393,0.077259713,0.029435616,0.0050645426,0.672561,0.3817562,0.05912036,0.0490166614,0.462919,0.421329839,0.2007194929,0.15879216,0.3142543,0.574614733,0.033065251,0.128033301,0.12592369,0.36171733,0.22019274,0.1806731139,0.289010013,0.0768228286,0.1369116371,0.1065398,0.030908770099999996,0.2512142,0.12401721571,0.3484887,0.3367064,0.1510996756,0.47470051,0.25084341,0.09996909999999999,0.52595737,0.0225459976,0.195873443,0.0429200271,0.23534254,1.9508904,0.14546591,0.01241568357,0.2712663,0.18990822999999998,0.24660834543000001,0.211201254,0.1425824446
2019-06-22 00:00:00,0.323161741,0.09201359,0.235096987,0.1849715414,0.9132897,0.20529614000000002,0.077942214,0.029717474,0.005103302400000001,0.6871198,0.3865943,0.05798982,0.048942884299999996,0.46124750000000003,0.420223453,0.1996350429,0.15863276,0.31255801,0.5739778,0.0336574657,0.128976377,0.12669515,0.35995777,0.2188907,0.1816575281,0.288047157,0.07690096,0.13642661,0.10576885999999999,0.031160534400000002,0.2538221,0.12192570457,0.3513466,0.33884645999999996,0.150186581,0.47556733,0.2483807829,0.10071158000000001,0.5278284400000001,0.022766237300000002,0.196208241,0.042899984700000005,0.23712614,1.9333532,0.14477294,0.012378331000000001,0.2730087,0.19211334,0.24619497443000002,0.209855129,0.143004159
2019-06-23 00:00:00,0.326221697,0.09217658000000001,0.23650162700000002,0.1854040971,0.9135168,0.20520731,0.079046829,0.030101224,0.0051519683,0.6977962,0.3889968,0.058075909999999994,0.0490849886,0.4634253,0.423018744,0.2004091586,0.15739327,0.31472324,0.578649773,0.0338338703,0.130003246,0.12756858,0.36163332,0.21942731000000001,0.1826884711,0.287088139,0.0778673186,0.1348331241,0.10514248,0.0313737553,0.2571048,0.12169608614,0.3557931,0.33862707,0.1503520013,0.480254919,0.24611547,0.10193727100000001,0.5345527999999999,0.0231321029,0.196393341,0.042534754,0.23944626,1.9037976,0.14543643,0.012369318709999999,0.2758846,0.19485784,0.24958467443000001,0.21034717600000002,0.1446524276
2019-06-24 00:00:00,0.328303824,0.0924154,0.240612346,0.1872279743,0.9191007,0.20815959,0.080466146,0.030398947,0.005188128300000001,0.7000969,0.3902126,0.05840824,0.049074275699999996,0.4664125,0.428991417,0.20256669289999998,0.15779299,0.31908906,0.5838609459999999,0.034074132400000005,0.132080233,0.12903429,0.36524057,0.2213403,0.1836688576,0.288180953,0.07890389,0.1350796043,0.10450801,0.0317057874,0.2616111,0.12174709586,0.3619945,0.3403455,0.15169438999999998,0.491237714,0.24472467,0.103321067,0.54728931,0.023582791,0.196833014,0.0424087427,0.24115536,1.882285,0.14614824,0.0133486861,0.2807774,0.19923711,0.25743125957,0.2118031571,0.14675822560000001
2019-06-25 00:00:00,0.326479796,0.09251666,0.246959433,0.19098758859999998,0.9287331999999999,0.21336416,0.08256263600000001,0.030926564,0.00525482,0.6944339,0.3881107,0.05889655,0.048704660000000004,0.4736863,0.43947527000000003,0.20671000139999998,0.1603524343,0.32404413,0.591958681,0.034302513,0.134463347,0.13088519,0.3713725,0.22489007,0.1834553996,0.293661583,0.0799823557,0.13815797,0.10562708,0.032374534999999996,0.2666548,0.12358904286,0.3687587,0.34548049000000003,0.1566357044,0.503201119,0.25024741,0.104886384,0.56148319,0.0243119116,0.196848011,0.042782873,0.24195056,1.8728829,0.14682623,0.01336321313,0.286122,0.20506519,0.26742364586,0.21450771,0.1512991884
2019-06-26 00:00:00,0.32385974300000003,0.09319293000000001,0.25154909,0.1956683329,0.9382957,0.21549096,0.085169984,0.031173304,0.0053159900000000005,0.6860438,0.386703,0.05884941,0.049097341399999994,0.4855307,0.452163503,0.2113432614,0.1639112429,0.33074821,0.597258529,0.0346980284,0.136767747,0.13302336,0.37910939,0.22905604,0.18024942843000002,0.300306211,0.0822182543,0.1421162386,0.10679287,0.032999909,0.2708425,0.12514744171,0.37318049999999997,0.35376441000000003,0.162928473,0.51907574,0.257767917,0.10656615700000001,0.57933126,0.02521777,0.199378587,0.043006075399999996,0.23949732999999998,1.8764126,0.14847383,0.01334122817,0.2926805,0.21205756,0.28024295686,0.2181677886,0.1556335013
2019-06-27 00:00:00,0.32473803,0.0933601,0.25551298100000003,0.1990253286,0.9443702,0.21661638,0.08668895,0.03165337,0.005336228300000001,0.6808192000000001,0.3877049,0.05878264,0.050274941399999995,0.4936039,0.460543244,0.21449771286,0.1667476843,0.33704329,0.600658986,0.034719109000000005,0.138354076,0.13355341,0.38516063,0.23185009,0.18201472886,0.30533256,0.0853804857,0.145126353,0.10743819,0.033208817,0.2732523,0.12552493114,0.37303759999999997,0.36386366,0.1675513561,0.529649513,0.26287305899999996,0.108451494,0.59237103,0.0255821876,0.20216884599999999,0.043069598599999995,0.24175480000000002,1.8589003,0.15058598,0.013526247239999999,0.2970525,0.21861776,0.28839032843,0.2215292886,0.16001469869999999
2019-06-28 00:00:00,0.323993166,0.09368219,0.256328824,0.2004190714,0.9391731,0.2170582,0.08653897299999999,0.032522986,0.0053099196,0.6775442,0.38791180000000003,0.05828293,0.05010654,0.49851379999999995,0.471289941,0.21688274570000002,0.1696314129,0.33720577,0.600327737,0.034485967,0.140525876,0.13418302,0.39156114999999997,0.23266652000000002,0.18553129586,0.309660361,0.0876524129,0.1467120861,0.10735616,0.033293813,0.2721006,0.12572598386,0.3726766,0.36461223000000004,0.1697252113,0.527674081,0.26264178,0.11031769999999999,0.59444457,0.025650481699999998,0.204308237,0.0429786296,0.24674237,1.8500283,0.15124236,0.013565978840000001,0.2967387,0.22119971,0.288756347,0.2254919957,0.16214792714
2019-06-29 00:00:00,0.323436544,0.09364593,0.2557861,0.20259036,0.9304657000000001,0.21788093,0.086692273,0.033761085,0.005268695300000001,0.6724131,0.3894933,0.05822417,0.0500331343,0.5040799,0.483662511,0.2200201543,0.1725890314,0.33685907,0.60161723,0.0341177167,0.14278091,0.13538657,0.3992718,0.23448043,0.18274007329,0.316128269,0.08897764429999999,0.1486459601,0.1071756,0.033425405,0.27150640000000004,0.12685832971,0.3755301,0.36648476,0.1726652999,0.525221596,0.264885839,0.11163992,0.59527327,0.025884129,0.206587149,0.0430800997,0.2456094,1.8492234,0.150192766,0.01365348467,0.2966584,0.2230957,0.288863141,0.22985826139999999,0.16050312886
2019-06-30 00:00:00,0.323486593,0.09363882,0.257332997,0.2022396129,0.9269739,0.21932923000000001,0.08690811100000001,0.034658863,0.0052446603000000005,0.6702665999999999,0.3910128,0.05742256,0.05005301710000001,0.5053546,0.489954086,0.22055474286,0.1744089329,0.33329345,0.5962261160000001,0.034310343,0.144496353,0.13726762,0.40195475,0.23453438,0.18528501129,0.319910413,0.0902862729,0.1492850613,0.10691135,0.033590899,0.2696597,0.12725567543,0.3793449,0.3711132,0.1731080324,0.517489684,0.263913427,0.11285199,0.5911126299999999,0.0261100969,0.208802453,0.0434016596,0.24796267,1.8364658,0.149715457,0.01385448599,0.2951748,0.22598926,0.284749931,0.2316920614,0.16040129886
2019-07-01 00:00:00,0.3200449586,0.0931724,0.25432853299999997,0.198954669,0.9145379,0.21570504,0.085975131,0.035143152999999996,0.0052209973,0.6621599,0.3889902,0.05603783,0.04960895714,0.500154,0.489405911,0.21834854,0.1733199856,0.32553603,0.585065974,0.0338249727,0.143706256,0.13751264000000002,0.39914263,0.23148389,0.18565037457,0.318123441,0.09082104,0.14762260959999998,0.10604197,0.033305286,0.26476743,0.127706629,0.3773366,0.36409461,0.17148658690000002,0.501292529,0.258472173,0.11186921,0.57814119,0.026034846,0.207024984,0.0431363847,0.24737607,1.8172671,0.14851804,0.01282465126,0.2885761,0.22626061,0.276063896857,0.22999766,0.15749888570999998
2019-07-02 00:00:00,0.31943404859999996,0.0933489,0.25213674399999997,0.1971401304,0.9082624,0.21224042,0.08558205099999999,0.035902426,0.005196276099999999,0.6626161,0.3890515,0.05534743,0.04948621140000001,0.4986679,0.493251781,0.21790080429,0.1728642003,0.3210965,0.578203714,0.03384441,0.145023869,0.13865967,0.40092706,0.22959745,0.18770296957000002,0.318880853,0.0912105971,0.1455513174,0.1050399,0.033138263,0.26230416,0.12747472414,0.3759776,0.35853534,0.1697177296,0.49154928600000003,0.253061706,0.1116354,0.57216349,0.0260468024,0.205730901,0.0428383017,0.25079144,1.8073747,0.14745417,0.01283984273,0.2857922,0.225911,0.269951629571,0.23105796,0.15461044186
2019-07-03 00:00:00,0.32189815709999997,0.09320529,0.249160943,0.1947172099,0.8986712,0.20898102,0.086041156,0.036888174,0.0051862782999999996,0.6657369,0.3910184,0.05502013,0.04879354714,0.4963303,0.495597946,0.2164327971,0.173612586,0.31910883,0.571501251,0.0340314127,0.14645046,0.14042937,0.40128254,0.22717673,0.19421089,0.320236413,0.0897239757,0.1443054043,0.10435963,0.033218556,0.26079349,0.12640531157,0.3780449,0.35559757,0.167880333,0.48280770399999995,0.247016677,0.11116657999999999,0.56606277,0.026312448300000003,0.204436687,0.0425437184,0.26077265,1.8116296,0.144765151,0.012885286856000001,0.282926,0.22534827,0.264761267571,0.23173086710000002,0.15130425885999998
2019-07-04 00:00:00,0.3215485271,0.09282119000000001,0.24689341399999998,0.19369137113999998,0.8894972,0.20631908000000002,0.086315284,0.037474026,0.0051696619,0.6647027999999999,0.3928293,0.05429978,0.047717499999999996,0.49696290000000004,0.500554224,0.2165661986,0.17600680000000002,0.31606711,0.565535286,0.0342182403,0.1480187,0.14256855000000002,0.40322834,0.22661439,0.19552259957,0.323795359,0.0873559371,0.144734367,0.10368223,0.033416601,0.2592665,0.12506617114,0.3825409,0.35512874,0.1680432296,0.474979371,0.2449018886,0.11131751,0.5605956400000001,0.0265834096,0.203427604,0.0424248996,0.26478504,1.8421646,0.14265792600000002,0.012750091283,0.2805238,0.22550119999999998,0.26041545757,0.2333042586,0.14862461428999998
2019-07-05 00:00:00,0.32152659710000003,0.09294395999999999,0.242753684,0.1934984857,0.8874385,0.2059954,0.087156239,0.037347280999999996,0.0051674531,0.6580307,0.3936285,0.05456493,0.04819501143,0.4972531,0.500044267,0.21687171,0.17646765709999998,0.31811436,0.5655547989999999,0.0343791496,0.14785452,0.14365519,0.40326886,0.22697863000000001,0.19579632814,0.325575144,0.08446232,0.1453493531,0.10352207999999999,0.033602985599999996,0.25935721,0.12383987543,0.3826708,0.35777889,0.16857052990000002,0.474492011,0.24469573,0.11191799999999999,0.55939777,0.0268060447,0.202119731,0.0424079973,0.26656316,1.8662804000000002,0.142358446,0.012718423144,0.2800549,0.2269545,0.26012055700000003,0.23373518899999998,0.14803693114
2019-07-06 00:00:00,0.322679347,0.09298871,0.24029778,0.1926818857,0.8927882,0.20604696,0.087411824,0.03694494,0.0051401811,0.6467821,0.3936772,0.054629,0.0487092786,0.4951872,0.495993941,0.2153563043,0.1765415144,0.32205058999999997,0.565241367,0.0343901101,0.14745979,0.144114,0.40136428,0.22617576,0.20267505686,0.32460029900000004,0.0810481243,0.1458568813,0.10381722,0.0336171887,0.25888076,0.124401500286,0.3843303,0.35498269,0.16741815586,0.471924116,0.2463097286,0.11227199,0.5567515,0.026878090400000002,0.200628884,0.0424445513,0.27379809,1.8836831,0.14386107,0.012708251717,0.27913530000000003,0.22454506000000002,0.25916055729,0.233069573,0.14986940457
2019-07-07 00:00:00,0.324262156,0.09284814000000001,0.24083244,0.192381314,0.900714,0.20585021,0.08769549900000001,0.037071029,0.0051112538999999995,0.6385981000000001,0.3965532,0.05467263,0.0493317114,0.4951164,0.49522242899999996,0.21430950429999998,0.1769599144,0.32575073,0.565787716,0.034320311,0.14815557,0.14419224,0.40123548,0.225394,0.20291754329,0.324553619,0.0792601929,0.1470063897,0.10465234,0.0336739426,0.25989231,0.126005483286,0.3861656,0.35481707,0.1665514984,0.474541874,0.2497367571,0.11312844,0.55950104,0.0269658699,0.19922627099999998,0.042112899,0.27597139,1.925576,0.14635488,0.012601608713,0.2801894,0.22200430999999998,0.26110575729,0.232777469,0.15162116029
2019-07-08 00:00:00,0.328265889,0.09315475,0.24676022,0.1950860859,0.9216011,0.20918609999999999,0.088537354,0.037448504,0.0051011131000000005,0.6389314,0.4018842,0.05548712,0.050343735699999996,0.5006698,0.500449101,0.21600890139999998,0.180813457,0.33254569,0.572720496,0.0347643843,0.15065624,0.14532194,0.40636476,0.22746337,0.20564395729999999,0.330427403,0.0791173686,0.1508896476,0.10623639,0.0339123281,0.26237119999999997,0.12824789029,0.3905486,0.36460845999999997,0.1686515129,0.482915959,0.2585564471,0.11589163,0.56734957,0.027224096700000002,0.202247324,0.0425852739,0.28188187,1.9848382999999998,0.15110854,0.01294496972,0.2841587,0.2223784,0.26586742829,0.236565713,0.15665393814
2019-07-09 00:00:00,0.328379141,0.09328626000000001,0.25052375,0.19590130290000002,0.9383382,0.21186535,0.088996409,0.037537076,0.0050618144000000006,0.6311455,0.40519510000000003,0.05542088,0.0510272857,0.5024878,0.500864446,0.2157708114,0.1833101757,0.33219163,0.5708530009999999,0.0347958069,0.15115547,0.14527195,0.40689344,0.22797523,0.20003880029999999,0.333309096,0.0793114171,0.1538808857,0.10783837,0.0340123147,0.26233910000000005,0.12687891714,0.39268000000000003,0.3625979,0.1703080387,0.484764643,0.26411099,0.11389178,0.5681989,0.0272462971,0.204994939,0.0427849141,0.27821087,2.0305199000000003,0.15547992,0.013090360030000001,0.2842482,0.22275224,0.26688537143,0.237634254,0.16130789529
2019-07-10 00:00:00,0.326773043,0.09364736,0.25398499999999996,0.1965650829,0.9528881,0.21371254,0.088670024,0.037549581,0.0050226847,0.6295649,0.40523359999999997,0.05531558,0.0518128429,0.5041812,0.502417389,0.2161176957,0.1841917729,0.33316074,0.564747544,0.0349020346,0.15185347000000002,0.14476647,0.40751987,0.22855806,0.198637686,0.33526645899999996,0.0813071514,0.15508968569999998,0.10894257,0.0339625016,0.262183,0.12939864143,0.395298,0.36741956000000003,0.1712146001,0.48582027,0.267158661,0.1149545,0.56843726,0.027017673,0.20686668900000002,0.0429058967,0.27915336,2.0528819,0.15955612,0.013224547560000001,0.28396,0.2235717,0.26747917143,0.238902439,0.16658819971
2019-07-11 00:00:00,0.325569774,0.09423821,0.25761367,0.1966394857,0.9656336,0.2159375,0.089151349,0.03774849,0.0050122189,0.6334163,0.4045094,0.055262820000000004,0.052479535699999996,0.505489,0.5043114590000001,0.2154425543,0.1839985314,0.33453404,0.560287326,0.034944151300000004,0.1529692,0.14532752,0.40739474000000003,0.22776072,0.195717129,0.336015817,0.0838062643,0.1553655571,0.11006497,0.0341627427,0.26355470000000003,0.13171839999999999,0.400217,0.36688360000000003,0.1711888426,0.4907519,0.2687319686,0.11592801,0.57226244,0.0272998573,0.208106741,0.042833545699999996,0.27903621,2.0610027,0.16251853,0.013349156809999999,0.2854902,0.22420529,0.27179368543,0.238844804,0.17096875843
2019-07-12 00:00:00,0.325846329,0.09477456,0.26543432,0.19677903289999998,0.979359,0.21731217,0.08936532900000001,0.038267527,0.0050358719,0.6385002000000001,0.4055813,0.05524088,0.0527028886,0.5069536,0.506114983,0.2144987614,0.1848535971,0.33461807,0.558242531,0.0349946181,0.15475475,0.14565448,0.40648953,0.2272147,0.19302440043,0.337275499,0.0867181071,0.15654837289999998,0.11160258,0.03427719,0.2648599,0.13486681,0.404184,0.36795241,0.1717435284,0.496255324,0.272142846,0.11567380000000001,0.57754967,0.0274257271,0.209281547,0.042797134,0.27781797,2.0750951,0.16586526,0.0134015839,0.2878962,0.22389617,0.27800015743,0.23796588999999999,0.17466673014
2019-07-13 00:00:00,0.326466881,0.0952919,0.27312775,0.19723244714,0.983819,0.21753214,0.0895578,0.038544924,0.005038959,0.6482841,0.4065498,0.055406699999999996,0.0524689857,0.510218,0.51048789,0.2154512714,0.1851759243,0.33496053,0.556483716,0.0351449359,0.15624542,0.14595903000000002,0.40746298,0.22770029,0.19185634256999998,0.33866888700000003,0.0904170257,0.1567545829,0.11244699,0.034653743300000005,0.2655099,0.13608897,0.4067242,0.37465571,0.1727523397,0.503228589,0.2722361,0.11635442,0.5825372999999999,0.0274648959,0.21034693999999998,0.0427930973,0.27674966,2.0814369,0.1663739,0.0133622729,0.2903508,0.22618241,0.284164771143,0.2381588114,0.17556201414
2019-07-14 00:00:00,0.324567976,0.09539348,0.27801293,0.19804628857,0.9861747,0.21757956,0.089932399,0.038579527,0.005038471399999999,0.6535134,0.40453100000000003,0.05616943,0.0521169229,0.5134826,0.514310257,0.21680000289999998,0.1857231886,0.33464684,0.555797931,0.035198311600000004,0.1570131,0.14660839999999997,0.40906763,0.22870858,0.19097354314,0.340234431,0.0907800129,0.1563947686,0.11277409,0.0351124444,0.26582140000000004,0.1361410957,0.4095937,0.37912263,0.1736968281,0.50831787,0.270664139,0.11488356,0.58474256,0.0276292674,0.213538439,0.0430011496,0.27663961,2.0678456,0.16498522,0.0133736247,0.29125660000000003,0.22713183,0.289067429,0.2389331414,0.17478755557
2019-07-15 00:00:00,0.32395189999999996,0.09546306,0.27886859,0.19798531285999998,0.9824674,0.21921876,0.089358174,0.038968657,0.005028999,0.6562695,0.4032468,0.05647547,0.051797880000000004,0.5140226,0.51617556,0.2170568329,0.1846481429,0.33505599,0.556460119,0.035186046000000006,0.15772679,0.14614211,0.40963088,0.22882121,0.19037275671,0.339363431,0.0866000071,0.15495225429999998,0.1128257,0.035282113,0.2657732,0.1358098471,0.4108954,0.38195477,0.1734387573,0.511499476,0.267681386,0.113716143,0.58639787,0.0273908897,0.21552314,0.042710558600000004,0.2768495,2.0405586000000002,0.16279246,0.01319190529,0.29276019999999997,0.2279005,0.292041929,0.2383626314,0.175032883
2019-07-16 00:00:00,0.325195967,0.09563563,0.28038414,0.19877565571,0.9744603,0.22091678,0.089069667,0.039489801,0.005033401599999999,0.6628301,0.40274730000000003,0.05745708,0.051490887099999993,0.5188523,0.521790017,0.2187361,0.18340867,0.34124536,0.563390069,0.0353186647,0.15965481999999998,0.14664422,0.41210286,0.23075142,0.19744998585999998,0.339243844,0.08334351,0.1535755157,0.1126035,0.0354426897,0.2679192,0.1385364131,0.4149104,0.39459078999999997,0.17352895740000002,0.5198561700000001,0.26437658399999997,0.11775389,0.59377567,0.0273806697,0.21654958300000002,0.042765773300000004,0.28304274,2.0132822,0.16046226,0.013104270999999999,0.2959616,0.22869904,0.30076242886,0.23923097429999998,0.17432300957
2019-07-17 00:00:00,0.32662377600000003,0.09550876,0.28022061,0.19873535571,0.9668234,0.21874711,0.090056781,0.039912761,0.0050509987,0.6642011,0.4035792,0.057651930000000004,0.051252722900000006,0.521354,0.52388629,0.2191318243,0.18150014,0.34457993,0.5722298330000001,0.035478649599999995,0.16111557,0.14831166,0.41241828999999997,0.23081673,0.19924142871,0.337152086,0.0801710214,0.1519257157,0.11220671,0.035785393,0.27029800000000004,0.13795294290000001,0.4198013,0.3975651,0.1724414814,0.528006531,0.260222776,0.11870168,0.60275001,0.0278531669,0.217231157,0.0424597067,0.28422154,1.9921287,0.15912086,0.013089400280000002,0.2995114,0.22843026,0.30935431386,0.2381697457,0.17301141571
2019-07-18 00:00:00,0.328194576,0.09548033,0.28162871,0.19875264286,0.9660896,0.21940337000000001,0.091604644,0.040254447,0.0050641829,0.660084,0.40413519999999997,0.05791974,0.0512559914,0.5227035,0.524588354,0.21939565430000002,0.18082897139999998,0.34509799999999996,0.57756403,0.0358572116,0.16209161,0.14984746999999998,0.4126321,0.23183448,0.20203739971,0.33552626,0.0766376814,0.1514673157,0.11280929,0.0360515343,0.2722042,0.13902881429,0.42458219999999997,0.4017735,0.17196349714,0.533322959,0.259131104,0.11964498999999999,0.60956701,0.028362461,0.21765707,0.0425350657,0.28368609,1.9778383,0.15938928,0.012990123999999999,0.3012173,0.22800316999999998,0.31445645685999996,0.23864473,0.17255337470999998
2019-07-19 00:00:00,0.328496697,0.09515566,0.281840229,0.19716245857,0.972123,0.2185882,0.092282866,0.039852057,0.0050250443999999995,0.6553619,0.40360070000000003,0.05733269,0.051443977099999996,0.5213692,0.52189693,0.21850257,0.1784400571,0.34345960999999997,0.573785184,0.0359762041,0.16134789,0.15067661999999998,0.41095003,0.23147589999999998,0.20260688614,0.332194561,0.0759623871,0.1491538271,0.11369532,0.0362627689,0.2719564,0.1380854,0.4292219,0.4015332,0.170101956,0.53214847,0.256639471,0.12028122,0.60709031,0.0285982831,0.217330271,0.042549371700000005,0.28310893,1.965211,0.16019350999999998,0.01305637329,0.2998532,0.22756676,0.31318495757,0.2381899186,0.17245145586
2019-07-20 00:00:00,0.324326286,0.09448863,0.280989083,0.19505827429,0.9854735,0.21861360999999999,0.091509356,0.03947807,0.0050035847,0.647634,0.4002019,0.056670279999999996,0.0519519986,0.5155954,0.515272127,0.2164010829,0.17733657430000002,0.33755701,0.567341973,0.0358666189,0.15902423000000002,0.1496249,0.40677285,0.23000013,0.19873738586,0.330284753,0.07605386,0.1478985814,0.1145221,0.036215191,0.2695463,0.1369602,0.4246289,0.38965564,0.16858238429,0.522982469,0.257846573,0.11974534,0.59716751,0.0283164524,0.216244861,0.0424292604,0.27982083999999996,1.9616685,0.16325167000000002,0.01306862029,0.2946677,0.22701217,0.30433879857,0.2364024443,0.17379082710000002
2019-07-21 00:00:00,0.31894733,0.09434657,0.281464004,0.19271608570999998,0.9993961,0.21959808,0.089885691,0.039168217,0.0049877414000000005,0.6417886,0.3955702,0.05545196,0.0521329757,0.5096553,0.507585203,0.2136791171,0.17567095430000002,0.33226541,0.559534713,0.0356633186,0.15695719,0.14787735,0.40194388,0.22780252,0.19434062857,0.327861217,0.0772346757,0.14727964,0.11520545,0.035704066,0.2672682,0.13657903429,0.41762999999999995,0.37311731,0.16711696986,0.512318033,0.260124,0.12039795,0.58692456,0.0276580033,0.210650453,0.0423897067,0.27626252,1.9613944,0.16650063,0.013023962430000001,0.2904028,0.22707283,0.294802144714,0.2342217014,0.17703013139999998
