,Beijing,Tianjin,Hebei,Shaanxi,Inner Mongolia,Liaoning,Jilin,Heilongjiang,Shanghai,Jiangsu,Zhejiang,Anhui,Fujian,Jiangxi,Shandong,Henan,Hubei,Hunan,Guangdong,Guangxi,Hainan,Sichuan,Chongqing,Guizhou,Yunnan,Tibet,Shanxi,Gansu,Qinghai,Ningxia,Xinjiang
2019-01-12 00:00:00,0.44057912499999996,0.606462931,3.076658471,0.928338955,1.670010676,1.6144784159999999,0.5980056069999999,0.666789151,0.375741974,2.3094945179,1.040038414,1.130556194,0.610831251,0.5477454749999999,3.239673886,1.574736369,1.139358477,0.593019269,1.2488774980000001,0.5501306503,0.0731311063,0.645298164,0.293853143,0.725415197,0.556847141,0.009374393200000001,1.4976463629999999,0.544937428,0.2332296764,0.445061459,1.0408365819999998
2019-01-13 00:00:00,0.434533925,0.593325731,2.989171471,0.9036194550000001,1.6240138759999998,1.577569016,0.586841507,0.655075051,0.363994774,2.2367064863,1.0079564140000001,1.095202794,0.591736551,0.530612275,3.154979886,1.531529369,1.103550277,0.574653969,1.210628498,0.5329777502999999,0.07089210630000001,0.625544164,0.284787843,0.702507333,0.539588101,0.0091388922,1.4580910630000001,0.530791528,0.2267727764,0.43251875900000003,1.012496982
2019-01-14 00:00:00,0.431738725,0.589587131,2.980528471,0.9009900550000001,1.617221576,1.5687125160000002,0.582935907,0.6504256509999999,0.364376774,2.2365712329000003,1.0110414140000001,1.094878214,0.592386051,0.531158275,3.144930886,1.529693369,1.103071977,0.576110769,1.215636498,0.5338031503,0.0711892063,0.628112164,0.285629143,0.70218738,0.540638831,0.0093191082,1.452034463,0.528839428,0.2260105764,0.43086465900000004,1.008445482
2019-01-15 00:00:00,0.466253125,0.621077031,3.059959471,0.930510055,1.667575776,1.644928816,0.620153807,0.694676751,0.368947574,2.2656260813999998,1.022929414,1.1103001940000001,0.5998083510000001,0.5378291749999999,3.254180886,1.572706369,1.118206637,0.583006869,1.229421498,0.5404003502999999,0.0719950063,0.635238164,0.288996643,0.711466025,0.547392901,0.0094338392,1.502767863,0.547832028,0.2327290764,0.443175159,1.0407103819999999
2019-01-16 00:00:00,0.46893292499999994,0.623784531,3.067687471,0.9331776549999999,1.672446276,1.6515535159999999,0.6232214070000001,0.698298251,0.369418274,2.2688602307,1.0239594140000001,1.111985194,0.600570551,0.538517075,3.263964886,1.576510369,1.119896427,0.583635169,1.230483498,0.5410537503,0.0720567063,0.635789164,0.289292543,0.712521792,0.548035211,0.0094264542,1.507462363,0.549545128,0.2333683764,0.44438715900000003,1.043775182
2019-01-17 00:00:00,0.453738925,0.612704931,3.058150471,0.926885855,1.663371776,1.626453016,0.608559407,0.680333151,0.371023074,2.2788143334,1.028333414,1.116187094,0.603179051,0.540858975,3.238417886,1.5694863689999998,1.124426747,0.586140569,1.235691498,0.5433952502999999,0.0723614063,0.6384801640000001,0.290527643,0.715628442,0.5502994210000001,0.0094202332,1.495888863,0.544937028,0.2322448764,0.44261065899999996,1.037528682
2019-01-18 00:00:00,0.433154125,0.593637331,3.013454471,0.910198855,1.6337643759999998,1.5806911160000001,0.5860881069999999,0.653528451,0.369333274,2.2664491539,1.025250414,1.109302224,0.600452151,0.538385375,3.176101886,1.546736369,1.1176350670000001,0.5841436689999999,1.233014498,0.5411275503,0.0722080063,0.6370821640000001,0.28963474300000003,0.7115013649999999,0.5480808309999999,0.0094749992,1.466148263,0.533952228,0.22839627640000001,0.435444659,1.018671682
2019-01-19 00:00:00,0.427242425,0.586882831,2.982355471,0.900328555,1.617047076,1.562963716,0.578962507,0.645450751,0.365437874,2.2433759598,1.013749414,1.097999084,0.5941089509999999,0.532708775,3.141432886,1.529604369,1.106337417,0.577689869,1.2187404979999998,0.5353278503,0.0713707063,0.629718164,0.286397443,0.704346825,0.5421219310000001,0.0093118322,1.450646863,0.528167928,0.22601757639999998,0.43102865900000004,1.008103882
2019-01-20 00:00:00,0.431145525,0.583809931,2.908031471,0.880809255,1.5839541760000002,1.549019216,0.579478807,0.647938951,0.351312674,2.1611837339,0.9708274139999999,1.0588090940000001,0.571083651,0.512123275,3.077968886,1.488419369,1.0668800870000001,0.553777669,1.164741498,0.5141313503,0.0682010063,0.601867164,0.274331843,0.679072307,0.520353981,0.0086729722,1.423791763,0.518250528,0.22092257640000001,0.421379659,0.987638182
2019-01-21 00:00:00,0.438420625,0.584839131,2.8987304710000004,0.881169055,1.576572576,1.550745416,0.583394907,0.652990051,0.35168317400000004,2.1562508854,0.977744414,1.056287194,0.571771551,0.512637275,3.080123886,1.4931173690000001,1.063625737,0.5568434689999999,1.176830498,0.5154473503,0.0689204063,0.608061164,0.27619884299999997,0.676745538,0.522405801,0.0092161772,1.4205143630000001,0.518154428,0.2202895764,0.419250459,0.984110182
2019-01-22 00:00:00,0.421899825,0.564106531,2.811709471,0.854233355,1.526748776,1.497368716,0.562029407,0.628593051,0.34286387399999996,2.0998471266000003,0.955088414,1.028321054,0.557457051,0.499767775,2.984636886,1.450429369,1.035362697,0.543658969,1.150752498,0.5027561503,0.0673968063,0.5945811639999999,0.26977614299999997,0.658783329,0.509733831,0.0091371552,1.375181463,0.5018045280000001,0.2135223764,0.406231459,0.9530965819999999
2019-01-23 00:00:00,0.414656825,0.558862231,2.805973471,0.850857155,1.5220810759999999,1.485350316,0.555090707,0.620123051,0.34327017400000004,2.1027797224,0.9558564140000001,1.029474264,0.558111651,0.5003616750000001,2.971258886,1.4460453690000001,1.036689907,0.544149669,1.151447498,0.5033049503,0.0674368063,0.594943164,0.269998143,0.659739066,0.510203201,0.0090978792,1.369336663,0.499446528,0.2129105764,0.405272359,0.9498754819999999
2019-01-24 00:00:00,0.399547325,0.538299031,2.711174471,0.822189155,1.4687832760000001,1.431611916,0.534570207,0.596966551,0.332970374,2.0373230859,0.929069414,0.997199284,0.5413889510000001,0.48533217500000003,2.870396886,1.399704369,1.004033977,0.528613169,1.120385498,0.48844135029999997,0.0656211463,0.578889464,0.262408743,0.638941396,0.495346561,0.0089863942,1.321508063,0.482254028,0.2056270764,0.391209959,0.916800482
2019-01-25 00:00:00,0.405345625,0.528353231,2.592722471,0.7927081549999999,1.408014276,1.398949316,0.531259207,0.595738951,0.315918374,1.9279717340999998,0.885506414,0.9444506340000001,0.513711051,0.46044477500000003,2.772592886,1.3475263690000001,0.9500645670000001,0.503221269,1.070410498,0.4639345503,0.0627018463,0.553054464,0.250054543,0.604147922,0.471124201,0.008943662199999999,1.273397563,0.465917028,0.1972007764,0.37410345899999997,0.880331082
2019-01-26 00:00:00,0.407811025,0.517597031,2.4748024710000003,0.762052855,1.348815576,1.364397516,0.525956807,0.592042451,0.29808757399999997,1.8172443332000001,0.837015414,0.891109374,0.484730051,0.434435275,2.670445886,1.291255369,0.895820007,0.47543256899999997,1.012734498,0.43792565029999997,0.0593258563,0.5232671640000001,0.23634834300000002,0.569288748,0.445045511,0.0086317392,1.225281663,0.449081128,0.1887992764,0.357462159,0.844360082
